Gene,logFC,p_value,adj_p
230805_at,0.2648225481589366,0.012492760250552754,0.03964891328225381
1554300_a_at,0.10433274629807165,0.012495277840457628,0.039654597584273574
218201_at,-0.315883384845586,0.012497265221165793,0.03965859866887655
238363_at,-0.7374373479886889,0.012514459070951897,0.03971085242055137
223079_s_at,0.3587074911826922,0.012518161530699881,0.03972029173792622
204047_s_at,-0.5264839545378979,0.012523855774686581,0.03973604954811178
208653_s_at,-0.7669798368778276,0.012530208248914309,0.039753893856739754
231950_at,-0.6301918775859736,0.012540917633114622,0.039783245771448005
218947_s_at,0.4508922632460406,0.012540347861400793,0.039783245771448005
232969_at,0.042940247760176575,0.01255210590864328,0.039816423828190256
201492_s_at,-0.14963392983597323,0.012561566575856721,0.03984411821605648
209795_at,-1.1612011390605206,0.012562776465059345,0.039845640207256734
1554038_at,0.10769274673529372,0.012564104996740185,0.039847538300719534
235989_at,0.11179339666855226,0.012592516229102478,0.0399353250010566
221632_s_at,0.1582902504293009,0.012598382860522546,0.039950189883544276
238050_at,-0.5303606596826982,0.012598667404598179,0.039950189883544276
237871_x_at,0.14209366584671645,0.012599636051918583,0.03995094034030468
212311_at,0.6822306512369885,0.01260044311333344,0.039951178382864286
241367_at,0.06021290915723476,0.012603007431973231,0.03995698766364607
203752_s_at,-0.7607627910503414,0.012607831228179973,0.03996995937516466
237223_at,0.14568228562782437,0.012614651143908218,0.03998925740740934
224929_at,0.7192064620814511,0.01261731430919808,0.0399953767964759
238724_at,0.028648443999995,0.012620349745669918,0.040002675461346095
213850_s_at,-0.3598876122307697,0.012624401383586155,0.04001319414139075
234472_at,-0.3668871267630047,0.01262681650077086,0.040018524928608835
235886_at,0.2423632864061087,0.012627885168109839,0.04001958800315102
225902_at,-0.3963564792533951,0.012632840895129544,0.04003296889132413
223029_s_at,0.18916154609841618,0.012638619626282453,0.04004895614159719
238591_at,0.19384932019457102,0.012642601928989352,0.04005692387567107
233564_s_at,-0.4160167001340547,0.012642352844735858,0.04005692387567107
226367_at,0.3064106228037362,0.012657863661574202,0.04010295122685658
219549_s_at,-1.1582146018795179,0.012659116947366593,0.04010459390935229
204207_s_at,-0.43309831274151556,0.012671655125276668,0.040141985320243496
213114_at,-0.3637247253320166,0.01267367362508149,0.040146049494098814
233067_at,0.026905542317303688,0.012690765369812415,0.040197857531135264
209648_x_at,-0.5230445603489811,0.012694154406569002,0.04020625889949684
226312_at,0.3429382396255667,0.012721665015801775,0.040291055236896946
240984_at,0.1231283230678688,0.012729805951980007,0.04031431376332665
221620_s_at,-0.36002544636538136,0.01273048604245103,0.04031431376332665
212145_at,-0.5187214560633491,0.012731757865597278,0.040316002120354716
240709_at,0.18071830088743912,0.01273634203689285,0.04032817845515895
229041_s_at,1.066268711987557,0.012742670887503265,0.040345877385371896
222365_at,0.02382634226922642,0.012747901177178316,0.04036009619752975
228588_s_at,-0.663918403081448,0.012750134765036407,0.040364826295877156
226556_at,0.6728625886114239,0.012751063196339146,0.04036542417452551
244350_at,0.5376514502890268,0.012760142932454937,0.04039182467871813
210991_s_at,0.0692644408574683,0.012764166980272159,0.040402219429117564
227008_at,-0.6208094698472868,0.012777402037669573,0.04044176674866432
223008_s_at,-1.0963558187517002,0.012778506924742665,0.04044291849495679
228298_at,0.47885283025169567,0.012781062645284046,0.04044866160947222
210057_at,0.4094285145452483,0.012792542344289276,0.0404826444372334
230643_at,0.5198301903037335,0.012797501359144538,0.04049598948752028
244042_x_at,1.30478610811595,0.012798449053237246,0.04049664043577226
214788_x_at,0.05143017780429293,0.012806885319834295,0.04052098515195571
231437_at,0.4578017875673064,0.012808381672624691,0.04052102152273261
1557804_at,0.6403983948699099,0.012808195528539469,0.04052102152273261
225140_at,-0.4634605652924204,0.012814189850029706,0.04053704676431759
211036_x_at,0.3309449144111998,0.012817866804790265,0.04054632852316262
207412_x_at,0.04328735619230217,0.01282398819246453,0.04056334115076914
207031_at,0.18157138409163398,0.012824747020799188,0.04056339056839353
217954_s_at,-0.3704980911323492,0.012827088957218472,0.040568446902475915
226273_at,0.12733489677375687,0.012832603070744885,0.04058353476637994
213858_at,0.44459401842816737,0.012839536475410876,0.04060310917732489
208238_x_at,0.7687598574021468,0.01284536557977721,0.04061918933827696
205970_at,0.11857205644061164,0.012847062622950267,0.040622202126064696
239707_at,0.04908944439705554,0.012849566852139371,0.04062776672592485
242377_x_at,0.7153606981855178,0.012851205887643047,0.04063059526974859
216854_at,0.060872832192302884,0.012859763071160941,0.040655294755612435
226766_at,0.39766382520757615,0.012861558159781445,0.0406586147004177
209671_x_at,0.2924502945005658,0.012868335315145316,0.04067381317868319
1557386_at,0.03992259011424837,0.012870081707356183,0.04067381317868319
225304_s_at,-0.8423192180016956,0.012869807641086585,0.04067381317868319
238566_at,0.2640377457449121,0.012870092042651179,0.04067381317868319
207908_at,0.024404526057686393,0.012867876899457661,0.04067381317868319
203635_at,-0.7206298515938938,0.01288419418429947,0.0407160230666945
212745_s_at,0.6794969369309962,0.01288989508296333,0.040731680392140784
202636_at,0.7099797734095024,0.012896919390671615,0.04075151759529127
226044_at,0.2953303884140279,0.012908107613230189,0.04078292211345209
209853_s_at,-0.7862453438721735,0.012908352654132264,0.04078292211345209
201954_at,0.6980903646300911,0.012912329121602003,0.04079312405232205
215607_x_at,0.6302175275197968,0.012922868302711778,0.04082405678611484
216007_at,0.3436072320984178,0.01292435108242928,0.04082637792151335
225924_at,-0.8045703581334802,0.012937192355911264,0.04086457674595063
207883_s_at,0.12708724411481764,0.012949600830097486,0.04090140414964645
217554_at,-0.4695188629513587,0.012953015809615201,0.040909822919564146
1562137_at,0.05155332196153317,0.012958943806384907,0.040919279737503256
222508_s_at,1.0737364792692299,0.01295900896430392,0.040919279737503256
234560_at,0.1618582136776059,0.012957266044014966,0.040919279737503256
221046_s_at,-0.3162087792714958,0.012958413391514918,0.040919279737503256
1568822_at,0.1240166781102956,0.012967551860591243,0.040943885977045555
213097_s_at,0.30244956054638283,0.012972015252724746,0.04095560944515902
223393_s_at,-0.5378997437030533,0.012975610654197159,0.04096459127113759
231470_at,0.19711255619570345,0.012978816241711918,0.04097234146893371
239807_at,-0.3660770709626706,0.012981749500635532,0.040979231115973784
244525_at,0.010409053865379825,0.012994390291807422,0.04101676176835101
224254_x_at,1.2479503390084838,0.012996860946041166,0.04102218792354735
202547_s_at,-0.3729101743874459,0.013003442773851813,0.04103907356990962
218206_x_at,0.6528450221826922,0.013003714584694058,0.04103907356990962
206670_s_at,0.24318678703449637,0.013008290408673715,0.041051140920208305
226082_s_at,0.4080676622188921,0.013026823451548705,0.0411072500671876
213249_at,-0.8503687686742065,0.013030084203192712,0.04111516249789299
205646_s_at,0.23473539886934436,0.013033160598479438,0.0411224923288478
205432_at,0.4419436147183258,0.013036102901633524,0.041129398246618654
203208_s_at,0.492095371936089,0.013040542439903326,0.04114102692644414
239665_at,0.1646901138535073,0.013046570097548048,0.0411576642595269
1565868_at,0.5181951728665171,0.013056016330863836,0.041185083534979613
210103_s_at,0.01034415054806992,0.013061940797465832,0.04120139090243817
212365_at,0.40077706882239994,0.013065259524138723,0.04120947755247153
212945_s_at,0.3927750898427611,0.013067517070193267,0.04121421636371443
219066_at,0.3621463244841614,0.01307070847082638,0.04122017009367327
241165_at,0.0584782410378919,0.013071670495635629,0.04122017009367327
205060_at,0.1937715133614235,0.013071323405001804,0.04122017009367327
204040_at,-0.6756951831510167,0.013082337970560048,0.04125142550668421
235704_at,0.14606894390045033,0.013087225310675313,0.04126445235305303
220606_s_at,-0.37537763673190616,0.013090773306847636,0.04127325494277841
222781_s_at,-0.39598523963235266,0.013093826170140427,0.041280495525652404
202766_s_at,-1.4143581666165126,0.013119289408748371,0.041355994954376654
235289_at,-0.6917524909598418,0.013118794696180559,0.041355994954376654
34031_i_at,-0.7597709877375562,0.013121144988864035,0.04135945552106325
227606_s_at,-0.501312802033941,0.013129600015891616,0.041383716751406126
221486_at,-0.8028304227313319,0.013140151272803827,0.04141458198985737
49111_at,-0.7752071125859734,0.013146910399276174,0.04143110010289822
240948_at,-0.3547454069411802,0.013146880348763369,0.04143110010289822
242013_at,0.013167994546941397,0.01315050778065274,0.04144004412010657
221832_s_at,-0.5699676468133514,0.013152482955193853,0.04144273018723289
211633_x_at,0.16349346122002606,0.013152878805094418,0.04144273018723289
243230_at,0.1508781753325774,0.013155110445980276,0.04144736899100372
214805_at,0.4427799938190038,0.013160752689058421,0.041462752309866055
214663_at,0.3799679723167406,0.01317044516612968,0.04149089331729823
230679_at,0.6728338073851825,0.013176752864582853,0.041508368613417265
1563109_at,0.24898067668890977,0.013180278339757424,0.04151707805769149
221853_s_at,0.9293491826442342,0.013187770125956547,0.041535979266619456
231044_at,0.05123591635067637,0.013187800888826262,0.041535979266619456
212476_at,-0.5286161984802025,0.013197023988662198,0.04156262967554495
1561956_at,0.14989899777092575,0.013203724851811826,0.041581333949976214
211784_s_at,0.3798817481368779,0.013206891426158367,0.04158890648213118
1558990_at,0.03030864100395636,0.013213704393893428,0.041607960082750216
218453_s_at,-0.14130077411594844,0.013219480845178004,0.04162374783944677
231666_at,-0.42801504213235697,0.01322259027550657,0.04163113669725256
221879_at,0.48153466588631133,0.013232243964170755,0.04165912801802467
238013_at,-0.9367722736397059,0.013234740096468271,0.04166458324537935
229145_at,-0.7863088600842802,0.013249682463153679,0.0417092178542199
242569_at,-0.41027759121210616,0.013253035134819798,0.04171736574331448
219302_s_at,0.08138173319230191,0.01325412225184791,0.041718381683022325
215214_at,0.6491806773093902,0.013256353561843076,0.04172299873431943
1556097_at,0.4135273653535054,0.01325980711870429,0.0417314619266383
228277_at,0.18322832479468243,0.013260708438644218,0.04173189216818098
203524_s_at,-0.7502996247935521,0.013266543028311761,0.04174784662951036
244632_at,0.06557061369230333,0.013269820139049792,0.04175366679118495
205689_at,0.24898721842477833,0.01326992257388179,0.04175366679118495
205994_at,0.11089941301640316,0.013273515741397684,0.04176256503428513
232780_s_at,0.29545476944060933,0.01327792361921001,0.04177402543306797
239994_at,0.0722482303942269,0.013287770453348353,0.04180259516821141
225275_at,0.7849643250718312,0.013301638377814113,0.04184381100995484
201592_at,0.28695141021380444,0.013304196353340517,0.041847033930899724
226780_s_at,-1.0267242575045277,0.013303956065681228,0.041847033930899724
1570270_at,0.008118713576917624,0.013306566057130782,0.041852075654477086
213704_at,-0.8208314322381227,0.013312523842127227,0.04186722050253396
240899_at,0.2002736539881229,0.013312915440397897,0.04186722050253396
242963_at,0.12817253528280226,0.01331501328754602,0.041868992926253054
244758_at,0.08089512368099072,0.01331455338475474,0.041868992926253054
208443_x_at,-0.7150054746679855,0.013320182778700873,0.0418828353427074
234393_at,-0.5558759951600658,0.013322649431162336,0.04188576516724707
226222_at,-0.5692855869202482,0.013322181390821943,0.04188576516724707
1565436_s_at,0.8817074928863127,0.013324328342366066,0.04188863064328077
234131_at,0.6352029855837102,0.013334613345697204,0.041918549809630674
215719_x_at,-0.5127061292143682,0.013338406801746595,0.04192347840675736
238547_at,0.3190840645226247,0.01333914265799238,0.04192347840675736
215803_at,0.015865351730763866,0.013339253669208821,0.04192347840675736
200631_s_at,0.37091328450169847,0.013337123259142276,0.04192347840675736
205870_at,-0.44838309515554364,0.013341829050483636,0.0419291580437811
222600_s_at,0.7757250069332597,0.013348596840017447,0.04194801168420729
228379_at,-0.2382435295729648,0.01334969570707791,0.04194904957087946
243483_at,0.3045749959015782,0.013364341728990429,0.04199023701724533
214043_at,-0.585768414189479,0.013364190697844735,0.04199023701724533
223107_s_at,-0.2876847315729645,0.013371903049140885,0.04201157589909396
218988_at,0.7038116674389157,0.013386028173790376,0.04205353316625251
221562_s_at,-0.5262816138942314,0.013388429068749716,0.042058654894859604
212615_at,-0.4089611283365393,0.01338976458979914,0.04205929175260371
202618_s_at,0.1230965492924172,0.013390173024299495,0.04205929175260371
231053_at,-0.4104060709360917,0.013396700786029425,0.04207737424185417
234507_at,0.01242433752884109,0.013411186289391041,0.04212044749042892
216370_s_at,0.028611494769224866,0.013412732689290885,0.04212288034114778
202969_at,0.6502092102669659,0.013416884406889536,0.042131070366700656
208169_s_at,-0.27879853229242446,0.013416809506516528,0.042131070366700656
225274_at,-1.5268467389983016,0.013424450885152251,0.04215240506620209
1563715_at,0.13156166726696927,0.013431257398337938,0.04217135117896142
212698_s_at,-0.9594095052499974,0.013437876184209406,0.04218970572123592
240074_at,0.12477606952262477,0.01344962250758723,0.04222415569983339
242584_at,-0.5510326272075781,0.01345341387107649,0.04223362910787322
239785_at,-0.5022546107296391,0.0134557012336711,0.042238380262985854
64899_at,0.28505689798416123,0.013459103668208617,0.04224663095854372
208980_s_at,-0.515087165701356,0.013468941021274706,0.042275078037848766
1556586_x_at,0.1064404476080334,0.013478189344017311,0.042301673157396254
213402_at,0.3904377304966067,0.013481087531167666,0.04230833628679202
235254_at,0.01522246825961071,0.013482626950310762,0.04231073460907377
213772_s_at,0.4751254642234217,0.013486807019886892,0.04232141898110773
212231_at,0.4888109363846169,0.013491138623060712,0.0423317077109256
230740_at,0.34724563270418507,0.013491636996492256,0.0423317077109256
230697_at,0.04986337001074448,0.013492658203341893,0.04233247827547696
235411_at,0.25564337302092754,0.013498756112938846,0.042349175713518955
223523_at,0.21376404683031502,0.013500417654083326,0.04235195396839946
200007_at,-0.16903782716629578,0.01350447670987519,0.04236225267821587
201392_s_at,0.5138490564598417,0.013514046001838528,0.0423898342950773
1557520_a_at,0.10781954043721553,0.013516840614323178,0.04239616366238404
241528_at,0.10407279957465665,0.013518337990725193,0.042398423698183564
208792_s_at,-1.2243591181238695,0.013524340061779726,0.04241474959753022
239013_at,0.0788945880916252,0.013525097601557668,0.04241474959753022
